experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E29,val,small,3228,859164,1011080,15044290,266.2,0.9459762640241488,0.9370254313665711,0.8894297649583436,0.9414795738416377,0.9414795738416377
E29,val,tiny,230,15691,22133,97592,68.2,0.8614884845909259,0.8151346836493505,0.7206829325923667,0.8376708095855775,0.8376708095855775
E0,val,empty,364,49936,0,0,137.2,0.0,0.0,0.0,0.0,0.0
E0,val,medium,5307,6005769,9240046,127366314,1131.7,0.9549698192836945,0.9323600599562123,0.8930959441745654,0.9435295098727563,0.9435295098727563
E0,val,small,3228,992102,1065311,14990059,307.3,0.9379244146019994,0.933647682987057,0.8793127215577718,0.935781162412294,0.935781162412294
E0,val,tiny,230,15117,23801,95924,65.7,0.86386109635102,0.8012027563158896,0.7113807270726396,0.8313529722745849,0.8313529722745849
E5,val,empty,364,25846,0,0,71.0,0.0,0.0,0.0,0.0,0.0
E5,val,medium,5307,5829116,9268854,127337506,1098.4,0.95622689895971,0.9321491766561961,0.8940013371387893,0.944034536416252,0.944034536416252
E5,val,small,3228,919662,1051347,15004023,284.9,0.9422456548217266,0.9345174231425315,0.88388775938684,0.9383656271268774,0.9383656271268774
E5,val,tiny,230,15038,19926,99799,65.4,0.8690491740459355,0.8335685946954825,0.7405519319095445,0.8509391973120749,0.8509391973120749
E6,val,empty,364,24858,0,0,68.3,0.0,0.0,0.0,0.0,0.0
E6,val,medium,5307,5724682,9185826,127420534,1078.7,0.9570042231183125,0.9327569668059372,0.8952406460988315,0.9447250384183108,0.9447250384183108
E6,val,small,3228,903935,1079223,14976147,280.0,0.9430774349905691,0.9327811816233389,0.8830637222456882,0.9379010511578137,0.9379010511578137
E6,val,tiny,230,14340,20080,99645,62.3,0.8741939728904029,0.8322823136347193,0.7432588669669613,0.8527234606987922,0.8527234606987922
E12,val,empty,364,21451,0,0,58.9,0.0,0.0,0.0,0.0,0.0
E12,val,medium,5307,5657733,9057414,127548946,1066.1,0.9575266567526985,0.9336969816046626,0.8965645744495762,0.9454616906042109,0.9454616906042109
E12,val,small,3228,896530,1024573,15030797,277.7,0.9437112077877163,0.9361850271902737,0.8866732932591574,0.9399330519249176,0.9399330519249176
E12,val,tiny,230,15126,20801,98924,65.8,0.8673739587892438,0.8262601795775099,0.7335800253607807,0.8463180408508838,0.8463180408508838
E20,val,empty,364,25054,0,0,68.8,0.0,0.0,0.0,0.0,0.0
E20,val,medium,5307,5653115,9006890,127599470,1065.2,0.9575759449619675,0.9340668326130637,0.8969488324064173,0.9456753045558667,0.9456753045558667
E20,val,small,3228,893831,1014259,15041111,276.9,0.9439074833155907,0.9368274290782402,0.8874230118576039,0.9403541297127676,0.9403541297127676
E20,val,tiny,230,16820,19201,100524,73.1,0.8566607581121688,0.8396241386503741,0.7361968581780832,0.8480568948277303,0.8480568948277303
E30,val,empty,364,15720,0,0,43.2,0.0,0.0,0.0,0.0,0.0
E30,val,medium,5307,5546946,9199458,127406902,1045.2,0.9582791616531467,0.9326571764301451,0.8962640798519306,0.9452945814613701,0.9452945814613701
E30,val,small,3228,855802,1039427,15015943,265.1,0.9460801569077568,0.9352598538682014,0.8879303575174985,0.940638889545764,0.940638889545764
E30,val,tiny,230,16344,21710,98015,71.1,0.8570816463935003,0.8186677803292389,0.7203330663114152,0.8374344252486982,0.8374344252486982
