experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E18,val,snow,3045,2259025,6309691,35452899,741.9,0.9400978587037858,0.8489152372973017,0.8053520753384428,0.8921828449306392,0.8921828449306392
E16,val,clean,6084,3718604,14313526,96705339,611.2,0.9629709420989365,0.8710712273990543,0.8428400926291996,0.9147186410804756,0.9147186410804756
E16,val,snow,3045,1544458,8402774,33359816,507.2,0.955751607954943,0.7987966263586603,0.7703091653811159,0.8702538296075331,0.8702538296075331
E17,val,clean,6084,4304346,5669300,105349565,707.5,0.9607460786327986,0.9489339041612423,0.9135157102068542,0.9548034597616152,0.9548034597616152
E17,val,snow,3045,2132177,5813124,35949466,700.2,0.9440103726617024,0.8608054720744072,0.8189920680066469,0.9004899827893632,0.9004899827893632
E16,val,clean,6084,4584540,4843200,106175665,753.5,0.9586084189714158,0.9563749818555604,0.9184475578379365,0.9574903979893139,0.9574903979893139
E16,val,snow,3045,2161725,5135859,36626731,709.9,0.944268856692824,0.8770224978862641,0.8338600385686132,0.9094042304553054,0.9094042304553054
E12,val,clean,6084,4464689,4943729,106075136,733.8,0.9596101314616692,0.9554694690852757,0.9185302350497448,0.9575353239360637,0.9575353239360637
E12,val,snow,3045,2126169,5159113,36603477,698.2,0.9451022867598611,0.8764656837614696,0.8340057416524336,0.9094908731321603,0.9094908731321603
E19,val,clean,6084,4814539,4614888,106403977,791.3,0.9567109940578591,0.9584314972054515,0.9185949244830957,0.9575704728089822,0.9575704728089822
E19,val,snow,3045,2249822,5129617,36632973,738.9,0.9421383673678785,0.8771719617964286,0.8323327746727428,0.9084952102342856,0.9084952102342856
E20,val,clean,6084,4517376,4864226,106154639,742.5,0.9591823099995053,0.9561855906201158,0.9187994873400798,0.957681606027275,0.957681606027275
E20,val,snow,3045,2071415,5176154,36586436,680.3,0.9464167058846574,0.8760576391454629,0.834658754088291,0.909879019439845,0.909879019439845
E0,val,clean,6084,4785380,5152865,105866000,786.6,0.9567526405906542,0.9535856811362636,0.9141806502861782,0.9551665357702831,0.9551665357702831
