experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E26,val,small@clean,1892,440597,476391,9095766,232.9,0.9537982142667917,0.9502315935687123,0.9084180036780998,0.9520115634282459,0.9520115634282459
E26,val,small@snow,1336,485807,537059,5946154,363.6,0.9244698467543425,0.9171615987319727,0.853226709063816,0.9208012218805498,0.9208012218805498
E26,val,tiny@clean,136,10565,10067,58383,77.7,0.8467685792178935,0.8529291453603317,0.7388850218303628,0.8498376977824642,0.8498376977824642
E26,val,tiny@snow,94,4291,13989,37286,45.6,0.8967939004716627,0.7271769868342717,0.6710218478913885,0.8031275578331074,0.8031275578331074
E28,val,empty@clean,198,16390,0,0,82.8,0.0,0.0,0.0,0.0,0.0
E28,val,empty@snow,166,6925,0,0,41.7,0.0,0.0,0.0,0.0,0.0
E28,val,medium@clean,3858,4005074,4423838,96954420,1038.1,0.9603298923031439,0.95636304975767,0.9200166493122451,0.9583423660849999,0.9583423660849999
E28,val,medium@snow,1449,1643559,4564311,30663791,1134.3,0.9491273967069384,0.8704355119671198,0.8316357378095856,0.9080798333888386,0.9080798333888386
E28,val,small@clean,1892,437855,471853,9100304,231.4,0.9540943907519159,0.9507056768918337,0.9091201888668973,0.9523970194945968,0.9523970194945968
E28,val,small@snow,1336,473209,531052,5952161,354.2,0.9263530349224881,0.9180881454920437,0.855635411422699,0.9222020728378868,0.9222020728378868
E28,val,tiny@clean,136,10327,8683,59767,75.9,0.8526692726897414,0.8731482834172781,0.7586859108613444,0.8627872733565778,0.8627872733565778
E28,val,tiny@snow,94,4514,12627,38648,48.0,0.8954172651848955,0.7537396391989201,0.6927530516756121,0.8184927517807443,0.8184927517807443
E29,val,empty@clean,198,21833,0,0,110.3,0.0,0.0,0.0,0.0,0.0
E29,val,empty@snow,166,5652,0,0,34.0,0.0,0.0,0.0,0.0,0.0
E29,val,medium@clean,3858,4025009,4483344,96894914,1043.3,0.9601168046868198,0.955776079719183,0.9192780903081487,0.9579415249413434,0.9579415249413434
E29,val,medium@snow,1449,1682889,4577251,30650851,1161.4,0.947952541215458,0.8700681915818206,0.8303990266747354,0.9073420763157983,0.9073420763157983
E29,val,small@clean,1892,423180,475421,9096736,223.7,0.9555479271035484,0.9503329291402036,0.9100979786874528,0.9529332933097366,0.9529332933097366
E29,val,small@snow,1336,435984,535659,5947554,326.3,0.9317018242861415,0.9173775410432927,0.8595728666202038,0.9244841996242802,0.9244841996242802
E29,val,tiny@clean,136,11334,10855,57595,83.3,0.8355699342789892,0.8414170927672149,0.721886593802364,0.8384833198663271,0.8384833198663271
E29,val,tiny@snow,94,4357,11278,39997,46.4,0.901767597057984,0.7800487567025255,0.7189567155580979,0.8365035710915762,0.8365035710915762
E0,val,empty@clean,198,44782,0,0,226.2,0.0,0.0,0.0,0.0,0.0
E0,val,empty@snow,166,5154,0,0,31.0,0.0,0.0,0.0,0.0,0.0
E0,val,medium@clean,3858,4255757,4645522,96732736,1103.1,0.9578589909248364,0.9541763481475476,0.915734728060842,0.9560141230908031,0.9560141230908031
E0,val,medium@snow,1449,1750012,4594524,30633578,1207.7,0.9459599136476192,0.8695778728016603,0.8284245648655829,0.9061621472215177,0.9061621472215177
E0,val,small@clean,1892,473933,496911,9075246,250.5,0.950369241167215,0.9480878761181941,0.9033610091090075,0.9492271878910503,0.9492271878910503
E0,val,small@snow,1336,518169,568400,5914813,387.9,0.9194511969720899,0.9123274216040579,0.8448064967744819,0.9158754571295887,0.9158754571295887
E0,val,tiny@clean,136,10922,10434,58016,80.3,0.8415677855452123,0.8475675675663293,0.7309378622174937,0.8445570209910294,0.8445570209910294
E0,val,tiny@snow,94,4195,13367,37908,44.6,0.9003633945303177,0.7393076548010935,0.6833964305017426,0.811925721261098,0.811925721261098
E5,val,empty@clean,198,15064,0,0,76.1,0.0,0.0,0.0,0.0,0.0
E5,val,empty@snow,166,10782,0,0,65.0,0.0,0.0,0.0,0.0,0.0
E5,val,medium@clean,3858,4123541,4628011,96750247,1068.8,0.9591217789897996,0.9543490774915456,0.9170483149770735,0.956729476051876,0.956729476051876
E5,val,medium@snow,1449,1705575,4640843,30587259,1177.1,0.9471841028260296,0.8682630418181461,0.8281671765310538,0.9060081453847131,0.9060081453847131
E5,val,small@clean,1892,455206,482255,9089902,240.6,0.9523100210076098,0.9496189834746656,0.9065097174601048,0.9509625984679244,0.9509625984679244
E5,val,small@snow,1336,464456,569092,5914121,347.6,0.9271850132090446,0.9122206844044626,0.8512381634761119,0.9196419782938384,0.9196419782938384
E5,val,tiny@clean,136,10423,9179,59271,76.6,0.8504462364036353,0.8659021183332858,0.7514738884019228,0.8581045865177944,0.8581045865177944
E5,val,tiny@snow,94,4615,10747,40528,49.1,0.8977693108546225,0.7904046806420469,0.7251386652339862,0.8406729033989082,0.8406729033989082
E6,val,empty@clean,198,15528,0,0,78.4,0.0,0.0,0.0,0.0,0.0
E6,val,empty@snow,166,9330,0,0,56.2,0.0,0.0,0.0,0.0,0.0
E6,val,medium@clean,3858,4087758,4543433,96834825,1059.6,0.9594961020765779,0.9551833589407297,0.9181614009198935,0.9573348733631805,0.9573348733631805
E6,val,medium@snow,1449,1636924,4642393,30585709,1129.7,0.9491995579628736,0.86821904285391,0.8296673654861906,0.9069051360226082,0.9069051360226082
E6,val,small@clean,1892,428484,502485,9069672,226.5,0.9548876645108697,0.9475055622259335,0.9069090671287879,0.951182290505662,0.951182290505662
E6,val,small@snow,1336,475451,576738,5906475,355.9,0.9255003896942565,0.9110413308956391,0.8487943950160427,0.9182139423444945,0.9182139423444945
E6,val,tiny@clean,136,10247,8224,60226,75.3,0.8545967959348195,0.8798539079607307,0.7652896552590756,0.8670414546181215,0.8670414546181215
